date, pm25, pm10, o3, no2, so2, co
2017/5/1, 73, 27, , 6, 4, 8
2017/5/2, 58, 31, , 6, 3, 8
2017/5/3, 65, 31, , 13, 3, 10
2017/5/4, 59, 26, , 8, 3, 10
2017/5/5, 57, 25, , 11, 2, 9
2017/5/6, 60, 28, , 8, 3, 9
2017/5/7, 64, 17, , 9, 3, 7
2017/5/8, 34, 10, , 6, 2, 6
2017/5/9, 22, 29, , 15, 4, 8
2017/5/10, 58, 34, , 15, 5, 11
2017/5/11, 59, 33, , 10, 5, 10
2017/5/12, 62, 30, , 7, 4, 9
2017/5/13, 64, 24, , 8, 3, 9
2017/5/14, 46, 25, , 13, 3, 9
2017/5/15, 59, 29, , 16, 2, 7
2017/5/16, 59, 33, , 11, 3, 5
2017/5/17, 56, 37, , 10, 6, 5
2017/5/18, 60, 47, , 14, 7, 5
2017/5/19, 63, 31, , 11, 4, 5
2017/5/20, 51, 16, , 5, 2, 3
2017/5/21, 33, 16, , 7, 2, 3
2017/5/22, 34, 25, , 17, 3, 5
2017/5/23, 48, 17, , 13, 3, 4
2017/5/24, 29, 18, , 13, 3, 4
2017/5/25, 40, 24, , 13, 3, 5
2017/5/26, 49, 18, , 8, 2, 4
2017/5/27, 38, 17, , 7, 2, 5
2017/5/28, 42, 18, , 15, 3, 5
2017/5/29, 32, 23, , 15, 3, 5
2017/5/30, 40, 20, , 13, 2, 3
2017/5/31, 31, 19, , 16, 1, 3
2017/6/1, 32, 23, , 18, 3, 3
2017/6/2, 34, 25, , 8, 5, 3
2017/6/3, 52, 19, , 8, 4, 3
2017/6/4, 44, 12, , 6, 3, 2
2017/6/5, 30, 28, , 9, 5, 4
2017/6/6, 48, 10, , 10, 3, 2
2017/6/7, 25, 15, , 11, 3, 2
2017/6/8, 33, 23, , 8, 4, 3
2017/6/9, 53, 22, , 11, 3, 4
2017/6/10, 49, 17, , 8, 3, 3
2017/6/11, 49, 21, , 16, 4, 4
2017/6/12, 46, 18, , 10, 4, 3
2017/6/13, 29, 16, , 10, 4, 3
2017/6/14, 35, 18, , 7, 3, 3
2017/6/15, 46, 19, , 13, 3, 4
2017/6/16, 38, 7, , 6, 3, 3
2017/6/17, 23, 12, , 6, 2, 3
2017/6/18, 37, 21, , 13, 3, 4
2017/6/19, 57, 23, , 15, 3, 4
2017/6/20, 53, 13, , 7, 3, 3
2017/6/21, 31, 25, , 18, 4, 4
2017/6/22, 53, 19, , 15, 4, 4
2017/6/23, 38, 24, , 11, 3, 4
2017/6/24, 58, 20, , 10, 4, 5
2017/6/25, 50, 15, , 10, 5, 3
2017/6/26, 36, 23, , 6, 4, 4
2017/6/27, 48, 29, , 8, 5, 6
2017/6/28, 51, 15, , 9, 5, 4
2017/6/29, 26, 12, , 11, 6, 3
2017/6/30, 22, 10, , 11, 6, 3
2017/1/2, 123, 27, , 15, 5, 6
2017/1/3, 72, 10, , 12, 5, 5
2017/1/4, 31, 13, , 7, 2, 4
2017/1/5, 33, 23, , 4, , 4
2017/1/6, 55, 68, , 18, , 10
2017/1/7, 150, 84, , 20, 1, 16
2017/1/8, 148, 92, , 30, 5, 15
2017/1/9, 173, 79, , 21, 9, 15
2017/1/10, 162, 149, , 29, 15, 30
2017/1/11, 226, 28, , 17, 11, 11
2017/1/12, 72, 22, , 17, 8, 7
2017/1/13, 63, 22, , 14, 7, 7
2017/1/14, 57, 32, , 15, 6, 8
2017/1/15, 84, 59, , 22, 7, 15
2017/1/16, 129, 61, , 13, 7, 12
2017/1/17, 134, 28, , 7, 3, 6
2017/1/18, 77, 51, , 14, 5, 8
2017/1/19, 112, 89, , 30, 27, 16
2017/1/20, 170, 62, , 23, 19, 13
2017/1/21, 137, 44, , 11, 7, 10
2017/1/22, 104, 101, , 26, 5, 22
2017/1/23, 186, 71, , 23, 13, 14
2017/1/24, 150, 92, , 21, 18, 15
2017/1/25, 174, 69, , 17, 7, 13
2017/1/26, 144, 133, , 31, 10, 27
2017/1/27, 213, 126, , 23, 10, 26
2017/1/28, 211, 119, , 24, 15, 25
2017/1/29, 205, 175, , 35, 17, 37
2017/1/30, 275, 119, , 24, 16, 26
2017/1/31, 209, 93, , 22, 9, 18
2017/2/1, 176, 86, , 27, 12, 19
2017/2/2, 171, 90, , 17, 7, 17
2017/2/3, 174, 57, , 8, 6, 10
2017/2/4, 123, 54, , 13, 6, 11
2017/2/5, 125, 49, , 7, 4, 9
2017/2/6, 112, 28, , 4, 2, 4
2017/2/7, 71, 35, , 8, 4, 4
2017/2/8, 78, 49, , 10, 6, 5
2017/2/9, 106, 56, , 13, 11, 7
2017/2/10, 111, 57, , 13, 9, 6
2017/2/11, 122, 53, , 13, 6, 6
2017/2/12, 114, 47, , 15, 3, 5
2017/2/13, 110, 84, , 31, 14, 11
2017/2/14, 169, 123, , 38, 20, 23
2017/2/15, 206, 98, , 29, 11, 19
2017/2/16, 177, 76, , 27, 6, 13
2017/2/17, 156, 50, , 19, 6, 9
2017/2/18, 123, 49, , 16, 6, 8
2017/2/19, 114, 40, , 17, 5, 9
2017/2/20, 95, 10, , 12, 4, 5
2017/2/21, 38, 14, , 13, 6, 5
2017/2/22, 50, 14, , 16, 5, 5
2017/2/23, 43, 13, , 8, 4, 4
2017/2/24, 25, 26, , 13, 3, 5
2017/2/25, 69, 29, , 15, 4, 6
2017/2/26, 71, 36, , 17, 5, 6
2017/2/27, 68, 33, , 16, 5, 5
2017/2/28, 62, 24, , 18, 3, 6
2017/3/1, 46, 22, , 16, 3, 6
2017/3/2, 45, 36, , 18, 2, 6
2017/3/3, 67, 26, , 11, 4, 7
2017/3/4, 64, 16, , 12, 3, 5
2017/3/5, 39, 25, , 19, 3, 7
2017/3/6, 56, 40, , 22, 3, 9
2017/3/7, 83, 32, , 11, 2, 6
2017/3/8, 84, 48, , 20, 3, 9
2017/3/9, 113, 43, , 11, 4, 9
2017/3/10, 101, 21, , 5, 3, 5
2017/3/11, 64, 21, , 4, 1, 5
2017/3/12, 68, 37, , 12, 1, 6
2017/3/13, 91, 87, , 22, 5, 11
2017/3/14, 156, 57, , 22, 6, 10
2017/3/15, 122, 36, , 16, 4, 7
2017/3/16, 80, 41, , 19, 4, 9
2017/3/17, 91, 10, , 10, 3, 5
2017/3/18, 42, 10, , 7, 3, 4
2017/3/19, 39, 27, , 15, 3, 7
2017/3/20, 63, 46, , 18, 3, 9
2017/3/21, 83, 36, , 13, 2, 10
2017/3/22, 93, 27, , 8, 3, 7
2017/3/23, 70, 46, , 16, 3, 8
2017/3/24, 98, 43, , 13, 4, 10
2017/3/25, 106, 17, , 9, 1, 5
2017/3/26, 47, 45, , 20, 7, 9
2017/3/27, 105, 56, , 24, 7, 8
2017/3/28, 112, 47, , 20, 6, 10
2017/3/29, 95, 33, , 15, 3, 6
2017/3/30, 70, 49, , 17, 3, 11
2017/3/31, 100, 42, , 14, 2, 10
2016/10/1, 83, 37, , 10, 3, 7
2016/10/2, 82, 15, , 15, 2, 4
2016/10/3, 35, 13, , 6, 2, 3
2016/10/4, 27, 9, , 9, 2, 3
2016/10/5, 13, , , , , 
2016/10/7, 62, 40, , 14, 4, 7
2016/10/8, 82, 39, , 10, 3, 7
2016/10/9, 80, 32, , 13, 3, 6
2016/10/10, 57, 23, , 6, 3, 4
2016/10/11, 51, 19, , 5, 3, 7
2016/10/12, 37, 22, , 6, 2, 5
2016/10/13, 45, 36, , 9, 3, 4
2016/10/14, 66, 30, , 7, 4, 8
2016/10/15, 60, 29, , 6, 2, 5
2016/10/16, 59, 29, , 8, 4, 5
2016/10/17, 45, 39, , 11, 4, 9
2016/10/18, 70, 39, , 12, 3, 8
2016/10/19, 89, 37, , 10, 2, 8
2016/10/20, 85, 34, , 13, 3, 8
2016/10/21, 82, 38, , 12, 3, 8
2016/10/22, 93, 35, , 7, 4, 9
2016/10/23, 80, 50, , 14, 5, 9
2016/10/24, 90, 39, , 14, 3, 9
2016/10/25, 77, 24, , 8, 2, 5
2016/10/26, 56, 38, , 11, 2, 6
2016/10/27, 62, 50, , 13, 3, 10
2016/11/3, 114, 49, , 18, 5, 8
2016/11/4, 107, 32, , 10, 6, 7
2016/11/5, 77, 23, , 8, 4, 7
2016/11/6, 65, 31, , 16, 4, 6
2016/11/7, 64, 42, , 13, 5, 6
2016/11/8, 85, 65, , 19, 5, 10
2016/11/9, 140, 47, , 16, 7, 5
2016/11/10, 101, 23, , 9, 5, 4
2016/11/11, 66, 25, , 4, 4, 3
2016/11/12, 76, 20, , 7, 3, 3
2016/11/13, 65, 41, , 15, 2, 7
2016/11/14, 93, 65, , 21, 2, 14
2016/11/15, 137, 31, , 17, 1, 8
2016/11/16, 87, 40, , 16, 2, 9
2016/11/17, 86, 49, , 18, 1, 11
2016/11/18, 90, 48, , 10, 2, 12
2016/11/19, 107, 27, , 10, , 5
2016/11/20, 68, 37, , 14, 4, 6
2016/11/21, 71, 67, , 19, 5, 11
2016/11/22, 110, 81, , 15, 4, 15
2016/11/23, 138, 95, , 14, 1, 17
2016/11/24, 167, 57, , 10, 1, 10
2016/11/25, 121, 59, , 12, 1, 11
2016/11/26, 131, 21, , 8, 2, 6
2016/11/27, 54, 11, , 9, 1, 3
2016/11/28, 32, 26, , 15, 2, 4
2016/11/29, 66, 30, , 14, 3, 4
2016/11/30, 69, 14, , 13, 1, 4
2016/12/1, 51, 14, , 11, 2, 4
2016/12/2, 40, 20, , 11, 2, 4
2016/12/3, 58, 50, , 15, 3, 8
2016/12/4, 112, 84, , 23, 5, 17
2016/12/5, 164, 44, , 17, 4, 7
2016/12/6, 110, 53, , 21, 4, 9
2016/12/7, 123, 39, , 18, 4, 7
2016/12/8, 89, 26, , 15, 2, 5
2016/12/9, 63, 18, , 10, 2, 5
2016/12/10, 55, 15, , 8, 2, 4
2016/12/11, 43, 12, , 10, , 4
2016/12/12, 36, 47, , 21, 3, 8
2016/12/13, 101, 46, , 19, 4, 8
2016/12/14, 105, 24, , 13, 1, 5
2016/12/15, 69, 52, , 21, 2, 10
2016/12/16, 119, 73, , 21, 7, 14
2016/12/17, 162, 50, , 13, 4, 9
2016/12/18, 125, 63, , 17, 7, 13
2016/12/19, 144, 68, , 18, 5, 12
2016/12/20, 150, 75, , 19, 3, 15
2016/12/21, 163, 57, , 18, 6, 11
2016/12/22, 136, 47, , 15, 4, 8
2016/12/23, 116, 39, , 13, 4, 9
2016/12/24, 96, 16, , 7, 2, 5
2016/12/25, 49, 10, , 5, 2, 5
2016/12/26, 37, 14, , 7, 1, 4
2016/12/27, 31, 14, , 5, , 4
2016/12/28, 32, 29, , 14, 1, 5
2016/12/29, 69, 68, , 22, 6, 12
2016/12/30, 142, 79, , 20, 12, 14
2016/12/31, 167, 86, , 20, 11, 15
2017/1/1, 171, 56, , 17, 5, 12
2016/7/1, 49, 23, , 7, 2, 5
2016/7/2, 57, 10, , 6, 1, 3
2016/7/3, 36, 15, , 12, 2, 4
2016/7/4, 37, 28, , 10, 1, 4
2016/7/5, 60, 15, , 10, 1, 4
2016/7/6, 36, 15, , 10, 1, 3
2016/7/7, 34, 27, , 16, 2, 4
2016/7/8, 63, 18, , 9, , 2
2016/7/9, 51, 15, , 10, 1, 3
2016/7/10, 45, 26, , 16, 1, 4
2016/7/11, 56, 29, , 15, 1, 4
2016/7/12, 69, 20, , 9, 1, 4
2016/7/13, 59, 15, , 7, 1, 3
2016/7/14, 43, 12, , 9, , 2
2016/7/15, 35, 13, , 3, , 2
2016/7/16, 45, 20, , 9, , 4
2016/7/17, 62, 24, , 14, 1, 4
2016/7/18, 66, 22, , 13, , 4
2016/7/19, 65, 21, , 11, , 4
2016/7/20, 54, 21, , 15, 1, 4
2016/7/21, 52, 22, , 11, 1, 3
2016/7/22, 46, 27, , 9, 2, 4
2016/7/23, 61, 23, , 7, 1, 3
2016/7/24, 61, 27, , 13, 1, 4
2016/7/25, 66, 30, , 11, 1, 3
2016/7/26, 81, 23, , 9, 1, 3
2016/7/27, 63, 26, , 13, 1, 3
2016/7/28, 72, 21, , 9, 2, 3
2016/7/29, 65, 16, , 10, 2, 3
2016/7/30, 44, 15, , 10, 1, 3
2016/7/31, 45, 11, , 11, 1, 3
2016/8/1, 35, 20, , 11, 1, 3
2016/8/2, 37, 20, , 14, 2, 3
2016/8/3, 42, 21, , 11, 1, 3
2016/8/4, 44, 26, , 10, 1, 4
2016/8/5, 48, 10, , 8, 1, 2
2016/8/6, 40, 16, , 7, 1, 2
2016/8/7, 40, 20, , 10, 1, 3
2016/8/8, 42, 22, , 11, 2, 3
2016/8/9, 48, 8, , 6, 1, 2
2016/8/10, 26, 17, , 11, 1, 3
2016/8/11, 44, 22, , 11, 1, 3
2016/8/12, 44, 15, , 9, 1, 3
2016/8/13, 41, 15, , 8, 1, 3
2016/8/14, 42, 11, , 6, 1, 2
2016/8/15, 36, 22, , 11, 1, 3
2016/8/16, 48, 24, , 12, 2, 3
2016/8/17, 61, 26, , 12, 2, 4
2016/8/18, 57, 28, , 10, 1, 4
2016/8/19, 58, 27, , 8, 1, 5
2016/8/20, 71, 18, , 8, 1, 4
2016/8/21, 64, 23, , 15, 1, 4
2016/8/22, 57, 21, , 12, 1, 3
2016/8/23, 52, 16, , 7, 1, 3
2016/8/24, 50, 29, , 10, 2, 5
2016/8/25, 54, 36, , 10, 2, 6
2016/8/26, 61, 31, , 8, 1, 5
2016/8/27, 67, 28, , 10, 2, 6
2016/8/28, 66, 31, , 16, 2, 5
2016/8/29, 67, 17, , 10, 1, 3
2016/8/30, 40, 29, , 10, 3, 4
2016/8/31, 48, 36, , 16, 3, 5
2016/9/1, 80, 40, , 19, 2, 5
2016/9/2, 101, 40, , 15, 3, 6
2016/9/3, 86, 22, , 10, 3, 5
2016/9/4, 59, 10, , 10, 2, 3
2016/9/5, 26, 13, , 4, 2, 3
2016/9/6, 42, 32, , 9, 2, 5
2016/9/7, 62, 33, , 14, 3, 6
2016/9/8, 61, 41, , 12, 3, 6
2016/9/9, 72, 45, , 9, 2, 7
2016/9/10, 87, 38, , 9, 2, 6
2016/9/11, 77, 45, , 11, 3, 7
2016/9/12, 70, 52, , 14, 3, 7
2016/9/13, 86, 36, , 9, 2, 5
2016/9/14, 61, 44, , 11, 5, 6
2016/9/15, 61, 53, , 12, 3, 6
2016/9/16, 83, 43, , 13, 3, 7
2016/9/17, 92, 41, , 4, 2, 6
2016/9/18, 87, 31, , 6, 2, 4
2016/9/19, 66, 23, , 8, 2, 3
2016/9/20, 39, 33, , 12, 3, 5
2016/9/21, 65, 36, , 17, 3, 5
2016/9/22, 65, 39, , 16, 3, 7
2016/9/23, 66, 45, , 14, 2, 7
2016/9/24, 96, 35, , 7, 2, 7
2016/9/25, 76, 40, , 8, 3, 7
2016/9/26, 76, 50, , 10, 4, 8
2016/9/27, 88, 50, , 18, 3, 7
2016/9/28, 95, 30, , 18, 3, 5
2016/9/29, 46, 40, , 19, 3, 7
2016/9/30, 55, 45, , 11, 3, 8
2016/4/1, 75, 43, , 11, 4, 4
2016/4/2, 107, 42, , 11, 6, 5
2016/4/3, 87, 58, , 16, 7, 7
2016/4/4, 105, 66, , 22, 7, 8
2016/4/5, 110, 55, , 18, 6, 7
2016/4/6, 107, 50, , 13, 6, 6
2016/4/7, 104, 37, , 11, 5, 4
2016/4/8, 91, 27, , , 5, 4
2016/4/9, 77, 41, , , 5, 5
2016/4/10, 101, 53, , 21, 5, 6
2016/4/11, 119, 59, , 16, 7, 6
2016/4/12, 129, 50, , 18, 4, 6
2016/4/13, 105, 48, , 18, 2, 5
2016/4/14, 108, 31, , 14, 1, 3
2016/4/15, 72, 25, , 12, 1, 4
2016/4/16, 57, 29, , 12, 1, 5
2016/4/17, 61, 24, , 15, , 3
2016/4/18, 61, 41, , 18, 1, 5
2016/4/19, 97, 20, , 13, 1, 3
2016/4/20, 47, 33, , 18, 2, 4
2016/4/21, 70, 38, , 17, 2, 4
2016/4/22, 77, 39, , 11, 2, 4
2016/4/23, 87, 15, , 6, 1, 3
2016/4/24, 47, 20, , 12, 1, 3
2016/4/25, 55, 37, , 16, 2, 4
2016/4/26, 86, 18, , 18, 1, 4
2016/4/27, 55, 14, , 13, 1, 3
2016/4/28, 40, 23, , 9, 1, 3
2016/4/29, 54, 28, , 8, 2, 4
2016/4/30, 74, 39, , 7, 2, 8
2016/5/1, 92, 17, , 6, , 3
2016/5/2, 55, 20, , 5, 1, 3
2016/5/3, 55, 30, , 12, 1, 4
2016/5/4, 73, 32, , 17, 1, 4
2016/5/5, 81, 30, , 15, 2, 5
2016/5/6, 58, 24, , 8, 2, 4
2016/5/7, 48, 12, , 4, 2, 3
2016/5/8, 37, 23, , 10, 2, 4
2016/5/9, 58, 32, , 9, 2, 4
2016/5/10, 66, 27, , 14, 3, 5
2016/5/11, 57, 25, , 5, 4, 4
2016/5/12, 55, 16, , 8, 4, 3
2016/5/13, 47, 22, , 12, 3, 4
2016/5/14, 65, 11, , 8, 2, 2
2016/5/15, 29, 14, , 13, 2, 3
2016/5/16, 37, 17, , 13, 2, 3
2016/5/17, 47, 24, , 14, 2, 4
2016/5/18, 63, 33, , 9, 3, 5
2016/5/19, 75, 25, , 16, 3, 5
2016/5/20, 57, 26, , 14, 3, 5
2016/5/21, 64, 19, , 6, 2, 4
2016/5/22, 52, 20, , 7, 3, 3
2016/5/23, 46, 18, , 7, 5, 3
2016/5/24, 42, 19, , 14, 2, 3
2016/5/25, 44, 24, , 7, 2, 3
2016/5/26, 67, 28, , 8, 2, 4
2016/5/27, 66, 13, , 8, 2, 3
2016/5/28, 35, 17, , 7, 2, 4
2016/5/29, 48, 20, , 9, 2, 4
2016/5/30, 46, 24, , 13, 3, 5
2016/5/31, 61, 13, , 11, 3, 4
2016/6/1, 28, 15, , 12, 2, 4
2016/6/2, 45, 17, , 5, 3, 4
2016/6/3, 50, 20, , 7, 3, 5
2016/6/4, 48, 17, , 7, 2, 5
2016/6/5, 47, 9, , 4, 2, 2
2016/6/6, 19, 16, , 6, 2, 3
2016/6/7, 31, 19, , 12, 2, 4
2016/6/8, 38, 20, , 15, 3, 5
2016/6/9, 47, 19, , 14, 1, 3
2016/6/10, 50, 19, , 9, 1, 3
2016/6/11, 48, 18, , 5, 2, 3
2016/6/12, 49, 16, , 6, 2, 3
2016/6/13, 40, 23, , 7, 4, 3
2016/6/14, 53, 42, , 12, 4, 4
2016/6/15, 95, 14, , 8, 1, 3
2016/6/16, 26, 23, , 8, 1, 3
2016/6/17, 36, 10, , 10, 1, 3
2016/6/18, 36, 17, , 5, 1, 4
2016/6/19, 45, 17, , 11, , 4
2016/6/20, 51, 20, , 10, , 4
2016/6/21, 51, 23, , 9, 2, 4
2016/6/22, 53, 27, , 7, 2, 4
2016/6/23, 65, 34, , 6, 1, 4
2016/6/24, 69, 28, , 7, 1, 4
2016/6/25, 62, 23, , 6, 1, 4
2016/6/26, 60, 14, , 8, 1, 4
2016/6/27, 45, 23, , 9, 1, 4
2016/6/28, 60, 25, , 9, 2, 4
2016/6/29, 57, 22, , 11, 2, 4
2016/6/30, 48, 20, , 10, 2, 4
2016/1/4, 145, 79, , 11, 16, 
2016/1/5, 165, 81, , 12, 15, 10
2016/1/6, 172, 71, , 10, 13, 8
2016/1/7, 162, 56, , 18, 12, 7
2016/1/8, 137, 76, , 17, 12, 14
2016/1/9, 165, 81, , 10, 8, 9
2016/1/10, 161, 80, , 16, 6, 13
2016/1/11, 162, 19, , 13, 2, 4
2016/1/12, 59, 18, , 13, 1, 3
2016/1/13, 58, 43, , 16, 2, 5
2016/1/14, 94, 54, , 19, 3, 7
2016/1/15, 131, 41, , 10, 1, 4
2016/1/16, 102, 60, , 9, 2, 4
2016/1/17, 137, 57, , 19, 5, 6
2016/1/18, 136, 83, , 20, 6, 7
2016/1/19, 167, 90, , 19, 5, 11
2016/1/20, 171, 44, , 18, 6, 5
2016/1/21, 114, 80, , 20, 6, 9
2016/1/22, 161, 188, , 23, 9, 24
2016/1/23, 297, 79, , 17, 7, 9
2016/1/24, 170, 62, , 18, 4, 9
2016/1/25, 141, 59, , 16, 3, 10
2016/1/26, 136, 44, , 21, 3, 8
2016/1/27, 100, 28, , 18, 2, 6
2016/1/28, 74, 58, , 19, 1, 8
2016/1/29, 123, 38, , 18, 2, 7
2016/1/30, 90, 18, , 7, 2, 3
2016/1/31, 51, 32, , 17, 2, 5
2016/2/1, 85, 18, , 11, 3, 3
2016/2/2, 43, 30, , 17, 4, 4
2016/2/3, 67, 27, , 15, 2, 4
2016/2/4, 73, 37, , 18, 1, 6
2016/2/5, 91, 55, , 16, 1, 7
2016/2/6, 126, 26, , 10, 2, 4
2016/2/7, 68, 40, , 17, 2, 7
2016/2/8, 87, 19, , 11, 3, 3
2016/2/9, 37, 21, , 15, 3, 5
2016/2/10, 48, 18, , 13, 3, 4
2016/2/11, 59, 31, , 15, 2, 6
2016/2/12, 81, 40, , 10, 6, 7
2016/2/13, 101, 80, , 13, 6, 8
2016/2/14, 137, 40, , 16, 3, 7
2016/2/15, 102, 32, , 8, , 5
2016/2/16, 84, 39, , 8, 2, 6
2016/2/17, 96, 55, , 13, 4, 8
2016/2/18, 122, 42, , 12, 1, 8
2016/2/19, 110, 40, , 13, 3, 5
2016/2/20, 103, 17, , 10, 2, 5
2016/2/21, 50, 14, , 9, 4, 4
2016/2/22, 32, 30, , 10, 1, 4
2016/2/23, 69, 39, , 18, 2, 6
2016/2/24, 99, 47, , 15, 2, 7
2016/2/25, 115, 59, , 18, 5, 8
2016/2/26, 125, 73, , 8, 4, 11
2016/2/27, 150, 50, , 7, 3, 7
2016/2/28, 122, 48, , 6, 2, 8
2016/2/29, 122, 25, , 10, 2, 6
2016/3/1, 70, 50, , 16, 5, 7
2016/3/2, 111, 41, , 7, 5, 7
2016/3/3, 97, 53, , 8, 4, 6
2016/3/4, 127, 56, , 9, 7, 8
2016/3/5, 132, 30, , 9, 5, 5
2016/3/6, 74, 53, , 9, 5, 7
2016/3/7, 130, 38, , 10, 2, 3
2016/3/8, 92, 51, , 9, 2, 5
2016/3/9, 124, 30, , 6, 1, 3
2016/3/10, 82, 35, , 7, , 4
2016/3/11, 92, 29, , 7, 1, 4
2016/3/12, 80, 27, , 4, , 3
2016/3/13, 76, 31, , 8, 1, 3
2016/3/14, 77, 29, , 8, 2, 3
2016/3/15, 79, 59, , 15, 4, 7
2016/3/16, 106, 87, , 24, 7, 9
2016/3/17, 163, 69, , 16, 8, 6
2016/3/18, 131, 21, , 7, 4, 2
2016/3/19, 53, 48, , 10, 7, 4
2016/3/20, 119, 40, , 16, 5, 4
2016/3/21, 93, 32, , 15, 5, 3
2016/3/22, 80, 48, , 13, 6, 4
2016/3/23, 113, 40, , 11, 4, 4
2016/3/24, 83, 67, , 19, 7, 7
2016/3/25, 135, 47, , 13, 5, 5
2016/3/26, 125, 40, , 6, 4, 4
2016/3/27, 103, 37, , 10, 5, 5
2016/3/28, 95, 32, , 16, 5, 4
2016/3/29, 66, 32, , 18, 4, 4
2016/3/30, 65, 44, , 13, 6, 5
2016/3/31, 102, 30, , 12, 4, 4
2015/10/1, 62, 43, , 16, 9, 
2015/10/2, 98, 40, , 10, 4, 
2015/10/3, 95, 20, , 13, 5, 
2015/10/4, 53, 42, , 14, 4, 
2015/10/5, 94, 44, , 15, 5, 
2015/10/6, 95, 36, , 14, 6, 
2015/10/7, 73, 29, , 10, 7, 
2015/10/8, 65, 33, , 9, 6, 
2015/10/9, 66, 38, , 10, 6, 
2015/10/10, 70, 34, , 8, 6, 
2015/10/11, 65, 30, , 8, 2, 
2015/10/12, 78, 55, , 14, 3, 
2015/10/13, 126, 42, , 9, 4, 
2015/10/14, 96, 34, , 11, 4, 
2015/10/15, 80, 27, , 9, 5, 
2015/10/16, 67, 33, , 11, 3, 
2015/10/17, 81, 31, , 10, 4, 
2015/10/18, 77, 60, , 8, 3, 
2015/10/19, 125, 45, , 12, 3, 
2015/10/20, 93, 43, , 14, 3, 
2015/10/21, 91, 51, , 17, 4, 
2015/10/22, 102, 41, , 16, 3, 
2015/10/23, 89, 43, , 14, 4, 
2015/10/24, 88, 63, , 11, 3, 
2015/10/25, 125, 55, , 12, 2, 
2015/10/26, 103, 98, , 11, 2, 
2015/10/27, 158, 63, , 12, 5, 
2015/10/28, 117, 74, , 12, 4, 
2015/10/29, 134, 85, , 13, 3, 
2015/10/30, 151, 138, , 13, , 
2015/10/31, 170, 151, , 15, , 
2015/11/1, 149, 120, , 20, 2, 
2015/11/2, 208, 137, , 19, 5, 
2015/11/3, 228, 146, , 22, 5, 
2015/11/4, 237, 116, , 16, 3, 
2015/11/5, 204, 97, , 20, 5, 
2015/11/6, 180, 82, , 19, 5, 
2015/11/7, 169, 25, , 9, 3, 
2015/11/8, 68, 47, , 14, 4, 
2015/11/9, 120, 20, , 10, 4, 
2015/11/10, 64, 18, , 7, 2, 
2015/11/11, 61, 32, , 13, 3, 
2015/11/12, 85, 65, , 19, 2, 
2015/11/13, 136, 22, , 9, 1, 
2015/11/14, 63, 8, , 9, 2, 
2015/11/15, 31, 26, , 9, 1, 
2015/11/16, 76, 52, , 15, 2, 
2015/11/17, 116, 10, , 11, 2, 
2015/11/18, 31, 18, , 17, 2, 
2015/11/19, 52, 21, , 18, 3, 
2015/11/20, 67, 30, , 15, 4, 
2015/11/21, 85, 38, , 13, 5, 
2015/11/22, 103, 35, , 15, 4, 
2015/11/23, 95, 40, , 16, 2, 
2015/11/24, 101, 85, , 16, 3, 
2015/11/25, 158, 76, , 11, 2, 
2015/11/26, 150, 56, , 8, 3, 
2015/11/27, 129, 51, , 11, 6, 
2015/11/28, 116, 25, , 11, 4, 
2015/11/29, 65, 17, , 12, 3, 
2015/11/30, 37, 15, , 11, 2, 
2015/12/1, 39, 35, , 17, 2, 
2015/12/2, 82, 73, , 20, 2, 
2015/12/3, 137, 94, , 20, 1, 
2015/12/4, 161, 48, , 14, , 
2015/12/5, 103, 53, , 14, 2, 
2015/12/6, 117, 46, , 19, 2, 
2015/12/7, 99, 65, , 12, 2, 
2015/12/8, 137, 59, , 13, 1, 
2015/12/9, 118, 77, , 18, 3, 
2015/12/10, 114, 96, , 21, 6, 
2015/12/11, 162, 30, , 13, 6, 
2015/12/12, 80, 33, , 9, 7, 
2015/12/13, 85, 66, , 18, 7, 
2015/12/14, 103, 123, , 17, 7, 
2015/12/15, 187, 69, , 14, 8, 
2015/12/16, 143, 70, , 16, 6, 
2015/12/17, 139, 37, , 13, 7, 
2015/12/18, 87, 46, , 15, 7, 
2015/12/19, 103, 89, , 13, 5, 
2015/12/20, 151, 50, , 15, 7, 
2015/12/21, 111, 13, , 16, 8, 
2015/12/22, 30, 19, , 16, 6, 
2015/12/23, 47, 63, , 12, 6, 
2015/12/24, 136, 53, , 10, 7, 
2015/12/25, 119, 18, , 8, 6, 
2015/12/26, 52, 22, , 14, 7, 
2015/12/27, 59, 33, , 12, 7, 
2015/12/28, 80, 27, , 6, 5, 
2015/12/29, 72, 40, , 7, 5, 
2015/12/30, 100, , , , , 
2016/1/2, 104, 47, , 7, 11, 
2016/1/3, 113, 60, , 10, 14, 
2015/7/1, 38, 14, , 7, 1, 
2015/7/2, 31, 15, , 8, , 
2015/7/3, 33, 17, , 10, 2, 
2015/7/4, 44, 17, , 10, 3, 
2015/7/5, 47, 17, , 12, 2, 
2015/7/6, 46, 12, , 10, 4, 
2015/7/7, 33, 15, , 14, 2, 
2015/7/8, 36, 11, , 12, 4, 
2015/7/9, 25, 14, , 11, 3, 
2015/7/10, 25, 11, , 11, 5, 
2015/7/11, 26, 29, , 10, 6, 
2015/7/12, 37, 53, , 13, 4, 
2015/7/13, 77, 12, , 13, 5, 
2015/7/14, 37, 11, , 10, 4, 
2015/7/15, 36, 14, , 15, 5, 
