date, pm25, pm10, o3, no2, so2, co
2025/1/1, 90, 12, 29, 11, 1, 
2025/1/2, 29, 12, 24, 9, 1, 
2025/1/3, 35, 14, 26, 12, 1, 
2025/1/4, 36, 29, 21, 10, 1, 
2025/1/5, 89, 30, 6, 11, 1, 
2025/1/6, 77, 52, 20, 17, 1, 
2025/1/7, 110, 16, 19, 18, 1, 
2025/1/8, 37, 21, 19, 17, 1, 
2025/1/9, 68, 8, 22, 10, 1, 
2025/1/10, 22, 9, 21, 6, 1, 
2025/1/11, 27, 6, 23, 5, 1, 
2025/1/12, 22, 12, 19, 7, , 
2025/1/13, 36, 35, 8, 18, 3, 
2025/1/14, 100, 23, 16, 14, 1, 
2025/1/15, 66, 21, 11, 15, 1, 
2025/1/16, 67, 18, 15, 11, 1, 
2025/1/17, 62, 34, 12, 14, 3, 
2025/1/18, 100, 54, 5, 16, 2, 
2025/1/19, 151, 64, 4, 19, 2, 
2025/1/20, 164, 61, , 16, 2, 
2025/1/21, 140, , , , , 
2024/10/1, 44, 18, 3, 8, , 
2024/10/2, 56, 15, 11, 10, , 
2024/10/3, 54, 17, 15, 5, , 
2024/10/4, 54, 6, 13, 2, , 
2024/10/5, 24, 6, 9, 2, , 
2024/10/6, 22, 21, 17, 8, , 
2024/10/7, 51, 16, 21, 7, , 
2024/10/8, 40, 25, 16, 12, 1, 
2024/10/9, 54, 15, 21, 9, 1, 
2024/10/10, 35, 11, 20, 10, , 
2024/10/11, 25, 16, 25, 4, , 
2024/10/12, 38, 14, 22, 8, 1, 
2024/10/13, 45, 14, 24, 9, , 
2024/10/14, 24, 26, 13, 14, , 
2024/10/15, 61, 25, 20, 7, 1, 
2024/10/16, 79, 14, 21, 8, 1, 
2024/10/17, 47, 15, 21, 8, 3, 
2024/10/18, 49, 17, 22, 8, 1, 
2024/10/19, 62, 26, 20, 10, 1, 
2024/10/20, 78, 36, 7, 17, , 
2024/10/21, 85, 37, 15, 15, 1, 
2024/10/22, 105, 27, 24, 12, , 
2024/10/23, 61, 28, 14, 9, , 
2024/10/24, 86, 34, 5, 13, 1, 
2024/10/25, 97, 41, 14, 9, 2, 
2024/10/26, 110, 36, 21, 14, 1, 
2024/10/27, 91, 30, 16, 15, , 
2024/10/28, 77, 29, 11, 17, 1, 
2024/10/29, 73, 30, 9, 15, 1, 
2024/10/30, 77, 18, 16, 12, 1, 
2024/10/31, 55, 15, 20, 7, 1, 
2024/11/1, 48, 17, 26, 7, , 
2024/11/2, 45, 26, 14, 13, 1, 
2024/11/3, 75, 22, 11, 13, 1, 
2024/11/4, 69, 25, 7, 10, , 
2024/11/5, 77, 27, 4, 14, , 
2024/11/6, 89, 54, 2, 14, 1, 
2024/11/7, 144, 35, 6, 9, 1, 
2024/11/8, 98, 29, 9, 7, , 
2024/11/9, 78, 29, 11, 5, , 
2024/11/10, 84, 42, 7, 11, 3, 
2024/11/11, 121, 26, 8, 9, , 
2024/11/12, 74, 22, 7, 12, 1, 
2024/11/13, 64, 19, 12, 12, 2, 
2024/11/14, 56, 19, 8, 13, 1, 
2024/11/15, 61, 34, 12, 14, 1, 
2024/11/16, 76, 35, 14, 8, 1, 
2024/11/17, 96, 11, 14, 13, 1, 
2024/11/18, 35, 19, 18, 14, 1, 
2024/11/19, 46, 13, 19, 13, 1, 
2024/11/20, 35, 14, 21, 13, 1, 
2024/11/21, 37, 20, 16, 15, 1, 
2024/11/22, 58, 16, 19, 10, 1, 
2024/11/23, 49, 19, 18, 16, , 
2024/11/24, 50, 30, 4, 13, 2, 
2024/11/25, 85, 36, 12, 12, 1, 
2024/11/26, 101, 28, 3, 14, 1, 
2024/11/27, 79, 23, 20, 13, 1, 
2024/11/28, 64, 10, 15, 8, , 
2024/11/29, 31, 21, 7, 5, , 
2024/11/30, 63, 23, 5, 6, , 
2024/12/1, 75, 29, , 10, , 
2024/12/2, 74, 46, 4, 17, 1, 
2024/12/3, 109, 40, 2, 14, 1, 
2024/12/4, 99, 46, , 15, 1, 
2024/12/5, 113, 31, 15, 13, 1, 
2024/12/6, 77, 17, 6, 9, 1, 
2024/12/7, 57, 24, 4, 7, 1, 
2024/12/8, 82, 15, 5, 4, , 
2024/12/9, 46, 9, 13, 5, , 
2024/12/10, 30, 16, 9, 12, , 
2024/12/11, 49, 23, 4, 13, 2, 
2024/12/12, 67, 26, 12, 13, 1, 
2024/12/13, 78, 29, 15, 11, 1, 
2024/12/14, 82, 13, 18, 6, , 
2024/12/15, 45, 6, 17, 5, 1, 
2024/12/16, 16, 9, 19, 7, 1, 
2024/12/17, 23, 22, 14, 17, 1, 
2024/12/18, 47, 38, 9, 20, 1, 
2024/12/19, 81, 14, 17, 14, 1, 
2024/12/20, 40, 23, 16, 12, 1, 
2024/12/21, 51, 11, , 11, 1, 
2024/12/22, 26, 15, 8, 12, 1, 
2024/12/23, 42, 16, 22, 6, 1, 
2024/12/24, 50, 15, 25, 5, , 
2024/12/25, 38, 36, 11, 7, , 
2024/12/26, 101, 46, 3, 13, , 
2024/12/27, 109, 38, 2, 13, 1, 
2024/12/28, 108, 49, 3, 13, 1, 
2024/12/29, 128, , , , , 
2024/7/1, 39, 13, 27, 7, , 
2024/7/2, 30, 14, 29, 8, 1, 
2024/7/3, 36, 11, 29, 7, , 
2024/7/4, 28, 17, 20, 10, 1, 
2024/7/5, 20, , 33, 6, 1, 
2024/7/6, 40, , 32, 3, , 
2024/7/7, 27, 15, 29, 4, , 
2024/7/8, 48, 20, 40, 5, , 
2024/7/9, 65, 23, 39, 7, , 
2024/7/10, 69, 22, 32, 13, , 
2024/7/11, 62, 21, 43, 5, 1, 
2024/7/12, 61, , 42, 4, , 
2024/7/13, 41, 8, 35, 3, 1, 
2024/7/14, 40, 15, 48, 6, 1, 
2024/7/15, 55, 18, 37, 9, 1, 
2024/7/16, 59, 18, 47, 7, 1, 
2024/7/17, 49, 11, 46, 6, 1, 
2024/7/18, 26, 15, 55, 4, 1, 
2024/7/19, 36, 16, 48, 5, 1, 
2024/7/20, 45, 18, 44, 5, 1, 
2024/7/21, 50, 22, 54, 6, 1, 
2024/7/22, 55, 13, 43, 6, 1, 
2024/7/23, 39, 16, 25, 11, 1, 
2024/7/24, 41, 10, 30, 5, , 
2024/7/25, 32, 15, 2, 6, , 
2024/7/26, 41, , , , , 
2024/7/28, 38, , 34, 6, 1, 
2024/7/29, 24, , 41, 8, 1, 
2024/7/30, 26, , 52, 12, 1, 
2024/7/31, 40, , 24, 12, , 
2024/8/1, 54, 17, 45, 9, 1, 
2024/8/2, 59, 11, 27, 6, , 
2024/8/3, 33, 12, 41, 6, 1, 
2024/8/4, 42, 12, 22, 7, 1, 
2024/8/5, 37, 9, 37, 5, 1, 
2024/8/6, 24, 16, 44, 8, 1, 
2024/8/7, 42, 19, 42, 9, , 
2024/8/8, 54, 11, 38, 8, , 
2024/8/9, 43, 15, 39, 7, , 
2024/8/10, 52, 14, 44, 5, 1, 
2024/8/11, 46, 19, 45, 7, 1, 
2024/8/12, 30, 18, 52, 5, 1, 
2024/8/13, 41, 18, 47, 5, 1, 
2024/8/14, 34, 20, 43, 7, 1, 
2024/8/15, 54, 24, 56, 8, 1, 
2024/8/16, 71, 18, 38, 6, , 
2024/8/17, 59, 15, 39, 5, , 
2024/8/18, 46, 13, 37, 8, , 
2024/8/19, 40, 13, 32, 3, , 
2024/8/20, 36, 17, 26, 10, 1, 
2024/8/21, 56, 19, 34, 9, 1, 
2024/8/22, 37, 17, 41, 9, , 
2024/8/23, 46, 21, 50, 6, 1, 
2024/8/24, 59, 21, 52, 4, 1, 
2024/8/25, 56, 14, 42, 2, , 
2024/8/26, 23, 20, 38, 4, , 
2024/8/27, 38, 25, 45, 4, 1, 
2024/8/28, 56, 30, 54, 9, 1, 
2024/8/29, 69, 36, 52, 9, 1, 
2024/8/30, 72, 29, 51, 10, , 
2024/8/31, 74, 17, 33, 2, , 
2024/9/1, 55, 27, 39, 8, 1, 
2024/9/2, 66, 34, 49, 6, 1, 
2024/9/3, 74, 41, 53, 7, 2, 
2024/9/4, 80, 37, 44, 5, 2, 
2024/9/5, 66, 40, 43, 5, 2, 
2024/9/6, 66, , 44, 5, 1, 
2024/9/7, 56, , 42, 5, 1, 
2024/9/8, 59, 26, 24, 9, 2, 
2024/9/9, 55, 12, 17, 12, 1, 
2024/9/10, 40, 16, 34, 8, 1, 
2024/9/11, 50, 21, 16, 9, 1, 
2024/9/12, 61, 12, 15, 4, , 
2024/9/13, 44, 7, 30, 2, 1, 
2024/9/14, 32, 5, 24, 3, 1, 
2024/9/15, 11, 24, 20, 3, 1, 
2024/9/16, 54, 35, 31, 4, 1, 
2024/9/17, 81, 33, 36, 7, , 
2024/9/18, 88, 25, 26, 5, 1, 
2024/9/19, 64, 32, 32, 7, 2, 
2024/9/20, 64, 29, 37, 9, 2, 
2024/9/21, 75, 35, 39, 8, 1, 
2024/9/22, 98, 29, 38, 10, , 
2024/9/23, 64, 26, 30, 11, , 
2024/9/24, 70, 22, 24, 11, , 
2024/9/25, 58, 17, 27, 10, , 
2024/9/26, 37, 10, 24, 12, , 
2024/9/27, 21, 7, 20, 8, , 
2024/9/28, 15, 9, 26, 3, , 
2024/9/29, 17, 14, 26, 6, , 
2024/9/30, 29, 19, 26, 7, , 
2024/4/1, 104, 17, 24, 9, 1, 
2024/4/2, 34, 11, 36, 6, , 
2024/4/3, 15, 11, 29, 12, , 
2024/4/4, 26, 13, 35, 10, , 
2024/4/5, 27, 19, 33, 13, , 
2024/4/6, 47, 22, 34, 7, , 
2024/4/7, 64, 24, 38, 11, , 
2024/4/8, 50, 27, 38, 14, , 
2024/4/9, 48, 29, 22, 12, , 
2024/4/10, 56, 22, 28, 9, , 
2024/4/11, 48, 31, 39, 14, , 
2024/4/12, 66, 26, 35, 13, , 
2024/4/13, 59, 25, 35, 7, , 
2024/4/14, 60, 18, 24, 8, , 
2024/4/15, 46, 16, 33, 8, , 
2024/4/16, 30, 19, 20, 10, , 
2024/4/17, 43, 15, 28, 8, , 
2024/4/18, 49, 15, 31, 8, , 
2024/4/19, 39, 6, 27, 5, , 
2024/4/20, 15, 8, 22, 3, , 
2024/4/21, 34, 12, 29, 5, , 
2024/4/22, 41, 17, 32, 3, 1, 
2024/4/23, 61, 23, 21, 9, 1, 
2024/4/24, 72, 19, 35, 11, 1, 
2024/4/25, 57, 23, 38, 11, , 
2024/4/26, 47, 25, 38, 11, 1, 
2024/4/27, 72, 20, 40, 8, 1, 
2024/4/28, 57, 24, 44, 8, 1, 
2024/4/29, 48, 26, 43, 7, 2, 
2024/4/30, 50, 19, 45, 5, 1, 
2024/5/1, 34, 17, 41, 6, 1, 
2024/5/2, 29, 16, 46, 7, 1, 
2024/5/3, 37, 20, 46, 8, 1, 
2024/5/4, 53, 20, 43, 8, 1, 
2024/5/5, 51, 12, 34, 8, 1, 
2024/5/6, 27, 11, 34, 5, , 
2024/5/7, 33, 14, 37, 3, , 
2024/5/8, 27, 17, 45, 7, , 
2024/5/9, 38, 24, 47, 12, 1, 
2024/5/10, 50, 20, 28, 12, 1, 
2024/5/11, 53, 11, 39, 4, 1, 
2024/5/12, 20, 13, 43, 6, 1, 
2024/5/13, 29, 15, 41, 6, 2, 
2024/5/14, 32, 20, 39, 5, 2, 
2024/5/15, 32, 20, 37, 5, 2, 
2024/5/16, 33, 22, 38, 5, 2, 
2024/5/17, 37, 12, 42, 6, 2, 
2024/5/18, 38, 12, 34, 8, 2, 
2024/5/19, 40, 16, 36, 10, 2, 
2024/5/20, 38, 17, 42, 6, 3, 
2024/5/21, 48, 21, 27, 11, 3, 
2024/5/22, 50, 14, 39, 8, 2, 
2024/5/23, 38, 20, 33, 6, 1, 
2024/5/24, 53, 14, 43, 6, 1, 
2024/5/25, 36, 14, 39, 6, 1, 
2024/5/26, 42, 18, 46, 6, 2, 
2024/5/27, 45, 23, 45, 7, 2, 
2024/5/28, 47, 24, 40, 8, 2, 
2024/5/29, 58, 21, 37, 4, 3, 
2024/5/30, 53, 18, 37, 5, 3, 
2024/5/31, 52, 12, 33, 6, 2, 
2024/6/1, 33, 8, 30, 4, 1, 
2024/6/2, 24, 20, 36, 6, 4, 
2024/6/3, 54, 11, 24, 5, 2, 
2024/6/4, 37, 21, 39, 9, 3, 
2024/6/5, 60, 20, 41, 10, 2, 
2024/6/6, 46, 13, 37, 9, 3, 
2024/6/7, 34, 15, 44, 3, 2, 
2024/6/8, 47, 15, 41, 6, 3, 
2024/6/9, 47, 19, 24, 8, 3, 
2024/6/10, 56, 26, 33, 8, 3, 
2024/6/11, 59, 15, 22, 10, 1, 
2024/6/12, 26, 13, 23, 7, , 
2024/6/13, 37, 16, 43, 7, , 
2024/6/14, 42, 13, 40, 5, , 
2024/6/15, 43, 16, 15, 7, 1, 
2024/6/16, 53, 12, 38, 8, 3, 
2024/6/17, 36, 16, 34, 11, 1, 
2024/6/18, 45, 22, 39, 9, 1, 
2024/6/19, 54, 10, 40, 3, , 
2024/6/20, 22, 20, 43, 6, , 
2024/6/21, 49, 17, 31, 8, 2, 
2024/6/22, 42, 13, 44, 5, 15, 
2024/6/23, 31, 11, 38, 4, 1, 
2024/6/24, 31, 12, 37, 4, , 
2024/6/25, 35, 16, 41, 5, 1, 
2024/6/26, 49, 24, 38, 7, 1, 
2024/6/27, 50, 23, 35, 9, , 
2024/6/28, 46, 22, 54, 5, , 
2024/6/29, 59, 22, 46, 5, , 
2024/6/30, 59, 14, 27, 7, , 
2024/1/7, 51, 35, 14, 8, , 
2024/1/8, 88, 54, 14, 15, 2, 
2024/1/9, 154, 86, 3, 34, 1, 
2024/1/10, 197, 51, 13, 22, 8, 
2024/1/11, 146, 19, 20, 13, 2, 
2024/1/12, 68, 15, 22, 7, 2, 
2024/1/13, 60, 13, 21, 7, 1, 
2024/1/14, 52, 11, 24, 7, 1, 
2024/1/15, 39, 12, 22, 13, 1, 
2024/1/16, 44, 37, 11, 19, 2, 
2024/1/17, 103, 20, 19, 19, 1, 
2024/1/18, 86, 23, 20, 14, 1, 
2024/1/19, 72, 18, 27, 7, 2, 
2024/1/20, 59, 29, 24, 11, 2, 
2024/1/21, 80, 36, 29, 18, , 
2024/1/22, 158, 17, 22, 13, , 
2024/1/23, 57, 11, 30, 14, , 
2024/1/24, 30, 12, 30, 7, , 
2024/1/25, 28, 17, 24, 17, , 
2024/1/26, 49, 11, 30, 6, , 
2024/1/27, 31, 23, 15, 12, , 
2024/1/28, 69, 24, 7, 14, , 
2024/1/29, 78, 58, 5, 21, , 
2024/1/30, 153, 41, 3, 20, 4, 
2024/1/31, 124, 34, 20, 15, 1, 
2024/2/1, 108, 19, 22, 12, 1, 
2024/2/2, 52, 12, 22, 5, , 
2024/2/3, 39, 6, 28, 4, , 
2024/2/4, 22, 9, 29, 6, , 
2024/2/5, 20, 15, 27, 6, , 
2024/2/6, 35, 10, 28, 6, 1, 
2024/2/7, 19, 13, 24, 9, , 
2024/2/8, 44, 24, 10, 9, 1, 
2024/2/9, 74, 31, 13, 11, 1, 
2024/2/10, 83, 21, 13, 11, , 
2024/2/11, 64, 14, 13, 12, 1, 
2024/2/12, 37, 20, 17, 13, 1, 
2024/2/13, 57, 31, 25, 16, 1, 
2024/2/14, 68, 45, 19, 15, 1, 
2024/2/15, 99, 45, 13, 11, 1, 
2024/2/16, 110, 35, 16, 11, , 
2024/2/17, 106, 12, 25, 3, , 
2024/2/18, 40, 26, 24, 11, 1, 
2024/2/19, 78, 10, 22, 10, 1, 
2024/2/20, 38, 16, 21, 13, 1, 
2024/2/21, 45, 22, 29, 11, , 
2024/2/22, 55, 14, 23, 15, , 
2024/2/23, 33, 17, 25, 10, , 
2024/2/24, 42, 32, 25, 12, , 
2024/2/25, 95, 31, 26, 12, 1, 
2024/2/26, 79, 49, 12, 14, 1, 
2024/2/27, 115, 64, 2, 19, 1, 
2024/2/28, 145, 39, 12, 5, , 
2024/2/29, 101, 52, 9, 8, 1, 
2024/3/1, 150, 42, 5, 9, 1, 
2024/3/2, 130, 35, 30, 5, , 
2024/3/3, 105, 42, 13, 9, 1, 
2024/3/4, 123, 24, 8, 6, , 
2024/3/5, 77, 25, 15, 9, , 
2024/3/6, 78, 30, 25, 3, , 
2024/3/7, 81, 34, 25, 9, , 
2024/3/8, 92, 37, 20, 7, 1, 
2024/3/9, 106, 22, 26, 5, 1, 
2024/3/10, 72, 19, 23, 5, 1, 
2024/3/11, 68, 24, 8, 6, , 
2024/3/12, 75, 18, 6, 9, , 
2024/3/13, 55, 34, 12, 8, , 
2024/3/14, 88, 29, 21, 8, 1, 
2024/3/15, 88, 28, 27, 11, , 
2024/3/16, 78, 12, 33, 3, , 
2024/3/17, 35, 13, 28, 6, , 
2024/3/18, 34, 17, 28, 6, , 
2024/3/19, 54, 43, 25, 12, 1, 
2024/3/20, 107, 54, 24, 14, 3, 
2024/3/21, 133, 39, 17, 17, 2, 
2024/3/22, 101, 26, 34, 10, 1, 
2024/3/23, 68, 12, 30, 8, 1, 
2024/3/24, 34, 12, 21, 14, , 
2024/3/25, 33, 27, 34, 10, 1, 
2024/3/26, 57, 21, 33, 9, 1, 
2024/3/27, 40, 29, 31, 12, 1, 
2024/3/28, 45, 11, 35, 8, , 
2024/3/29, 19, 56, 32, 7, 1, 
2024/3/30, 79, 65, 35, 5, 1, 
2024/3/31, 77, 83, 30, 7, , 
2023/10/1, 61, 18, 24, 9, , 
2023/10/2, 50, 18, 19, 9, , 
2023/10/3, 64, 13, 27, 10, , 
2023/10/4, 32, 17, 28, 11, 1, 
2023/10/5, 52, 18, 26, 11, 1, 
2023/10/6, 53, 15, 29, 5, 1, 
2023/10/7, 41, 6, 26, 4, , 
2023/10/8, 20, 9, 16, 9, , 
2023/10/9, 44, 18, 11, 6, 1, 
2023/10/10, 65, 23, 20, 10, 1, 
2023/10/11, 72, 23, 32, 10, , 
2023/10/12, 65, 20, 21, 10, 1, 
2023/10/13, 64, 19, 30, 6, , 
2023/10/14, 63, 11, 23, 6, 1, 
2023/10/15, 33, 12, 19, 9, 1, 
2023/10/16, 41, 25, 19, 10, 1, 
2023/10/17, 76, 32, 23, 10, 1, 
2023/10/18, 102, 33, 4, 10, 2, 
2023/10/19, 126, 30, 7, 9, 2, 
2023/10/20, 87, 29, 12, 10, 1, 
2023/10/21, 87, 13, 18, 6, 1, 
2023/10/22, 57, 19, 15, 9, 1, 
2023/10/23, 63, 24, 5, 7, 2, 
2023/10/24, 109, 20, 13, 8, 1, 
2023/10/25, 69, 19, 14, 9, 1, 
2023/10/26, 74, 12, 10, 8, 1, 
2023/10/27, 55, 9, 22, 8, 1, 
2023/10/28, 36, 14, 21, 8, 1, 
2023/10/29, 45, 32, 9, 12, 1, 
2023/10/30, 69, 15, 22, 10, 1, 
2023/10/31, 45, , 21, 5, 1, 
2023/11/1, 43, , 26, 7, 1, 
2023/11/2, 51, 11, 27, 6, 1, 
2023/11/3, 33, 12, 23, 6, 1, 
2023/11/4, 33, 16, 24, 8, 1, 
2023/11/5, 63, 10, 24, 7, 1, 
2023/11/6, 23, 30, 18, 11, 1, 
2023/11/7, 77, 21, 15, 13, 1, 
2023/11/8, 89, 23, 19, 12, 1, 
2023/11/9, 55, 26, 18, 12, 2, 
2023/11/10, 76, 23, 14, 7, 1, 
2023/11/11, 85, 18, 14, 7, 1, 
2023/11/12, 79, 28, 14, 12, 1, 
2023/11/13, 77, 16, 24, 9, 1, 
2023/11/14, 48, 7, 18, 8, 1, 
2023/11/15, 23, 15, 12, 9, 1, 
2023/11/16, 54, 14, 15, 6, 1, 
2023/11/17, 57, 9, 10, 3, 1, 
2023/11/18, 42, 17, 14, 5, 1, 
2023/11/19, 65, 11, 18, 11, 1, 
2023/11/20, 42, 11, 18, 10, 1, 
2023/11/21, 46, 16, 16, 3, , 
2023/11/22, 64, 15, 20, 8, 2, 
2023/11/23, 61, 8, 27, 7, 1, 
2023/11/24, 23, 10, 21, 6, 1, 
2023/11/25, 42, 11, 24, 3, 1, 
2023/11/26, 43, 23, 15, 11, 2, 
2023/11/27, 74, 24, 12, 6, 2, 
2023/11/28, 98, 35, 9, 12, 2, 
2023/11/29, 105, 42, 9, 16, 1, 
2023/11/30, 121, 55, 10, 11, 2, 
2023/12/1, 161, 21, 16, 5, 1, 
2023/12/2, 78, 19, 14, 8, 2, 
2023/12/3, 74, 32, 11, 13, 1, 
2023/12/4, 96, 48, 6, 17, 1, 
2023/12/5, 142, 63, 6, 14, 1, 
2023/12/6, 175, 63, 2, 17, 4, 
2023/12/7, 173, 53, 8, 13, 3, 
2023/12/8, 142, 54, 4, 14, 1, 
2023/12/9, 157, 35, 3, 15, 1, 
2023/12/10, 117, 14, 20, 20, 1, 
2023/12/11, 56, , 20, 14, 1, 
2023/12/12, 45, 27, 4, 10, 1, 
2023/12/13, 83, 28, 5, 10, , 
2023/12/14, 95, 23, 7, 12, 1, 
2023/12/15, 82, 23, 14, 9, 1, 
2023/12/16, 78, 16, 16, 7, 1, 
2023/12/17, 66, 16, 16, 12, 1, 
2023/12/18, 54, 24, 12, 21, 1, 
2023/12/19, 71, 12, 19, 13, 1, 
2023/12/20, 51, 5, 21, 8, 1, 
2023/12/21, 10, 9, 29, 7, 1, 
2023/12/22, 19, 9, 29, 5, , 
2023/12/23, 24, 7, 27, 7, , 
2023/12/24, 30, 5, 27, 2, , 
2023/12/25, 12, 7, 28, 4, , 
2023/12/26, 15, 20, 25, 12, , 
2023/12/27, 35, 34, 3, 20, , 
2023/12/28, 122, , , 21, 1, 
2023/12/29, 113, , , , , 
2023/7/1, 59, 19, 32, 5, 1, 
2023/7/2, 53, 22, 42, 8, 1, 
2023/7/3, 46, 23, 41, 9, 1, 
2023/7/4, 46, 26, 41, 7, 1, 
2023/7/5, 40, 19, 30, 8, 1, 
2023/7/6, 44, 20, 45, 7, 1, 
2023/7/7, 52, 17, 62, 7, 1, 
2023/8/15, 65, , 51, 6, 2, 
2023/8/16, 76, , 32, 9, 1, 
2023/8/17, 71, , 35, 9, 2, 
2023/8/18, 69, , 38, 6, 1, 
2023/8/19, 82, , 48, 6, 1, 
2023/8/20, 80, 29, 48, 8, 2, 
2023/8/21, 90, 25, 53, 6, 2, 
2023/8/22, 71, 25, 40, 6, 2, 
2023/8/23, 80, 24, 53, 9, 2, 
2023/8/24, 70, 33, 38, 11, 2, 
2023/8/25, 92, 16, 33, 8, 1, 
2023/8/26, 61, 12, 40, 4, 2, 
2023/8/27, 55, 13, 24, 4, 2, 
2023/8/28, 50, 19, 21, 7, 2, 
2023/8/29, 61, 12, 14, 7, 2, 
2023/8/30, 50, 13, 29, 7, 2, 
2023/8/31, 47, 11, 31, 8, 2, 
2023/9/1, 45, 9, 25, 5, 2, 
2023/9/2, 45, 13, 33, 4, 1, 
2023/9/3, 59, 16, 30, 6, 1, 
2023/9/4, 56, 19, 37, 6, 2, 
2023/9/5, 63, 22, 41, 6, 2, 
2023/9/6, 72, 24, 44, 6, 3, 
2023/9/7, 86, 26, 40, 7, 3, 
2023/9/8, 95, 27, 43, 5, 2, 
2023/9/9, 102, 24, 45, 5, 2, 
2023/9/10, 107, 25, 46, 9, 2, 
2023/9/11, 86, 33, 49, 10, 2, 
2023/9/12, 113, 37, 45, 11, 2, 
2023/9/13, 113, 11, 29, 6, 2, 
2023/9/14, 47, 14, 34, 3, 2, 
2023/9/15, 44, 14, 27, 4, 3, 
2023/9/16, 81, 13, 34, 4, 2, 
2023/9/17, 61, 25, 34, 6, 1, 
2023/9/18, 67, 17, 18, 10, 2, 
2023/9/19, 66, 13, 31, 6, 2, 
2023/9/20, 47, 18, 34, 5, 2, 
2023/9/21, 50, 22, 30, 8, 2, 
2023/9/22, 59, 12, 21, 5, 2, 
2023/9/23, 46, 7, 17, 3, 1, 
2023/9/24, 40, 14, 14, 3, 1, 
2023/9/25, 62, 26, 24, 5, 1, 
2023/9/26, 79, 34, 37, 10, 1, 
2023/9/27, 93, 36, 30, 9, , 
2023/9/28, 90, 37, 36, 9, , 
2023/9/29, 93, 24, 11, 9, , 
2023/9/30, 92, 20, 20, 8, , 
2023/4/1, 25, 9, 16, , 1, 
2023/4/2, 37, 7, 24, 5, , 
2023/4/3, 23, 11, 27, 4, , 
2023/4/4, 38, 19, 27, 8, 1, 
2023/4/5, 57, 20, 20, 11, , 
2023/4/6, 67, 20, 14, 13, 1, 
2023/4/7, 79, 26, 19, 6, 1, 
2023/4/8, 86, 21, 26, 8, 1, 
2023/4/9, 101, 29, 13, 9, 1, 
2023/4/10, 103, 14, 29, 10, 1, 
2023/4/11, 48, 17, 22, 9, 1, 
2023/4/12, 45, 29, 24, 12, 2, 
2023/4/13, 76, 26, 28, 9, 3, 
2023/4/14, 65, 9, 28, 8, 1, 
2023/4/15, 26, 20, 29, 9, 1, 
2023/4/16, 62, 18, 15, 6, , 
2023/4/17, 57, 16, 26, 4, , 
2023/4/18, 44, 17, 18, 5, , 
2023/4/19, 56, 32, 24, 8, , 
2023/4/20, 65, 32, 36, 12, 1, 
2023/4/21, 62, 29, 36, 10, 1, 
2023/4/22, 71, 26, 34, 12, 1, 
2023/4/23, 76, 22, 32, 12, 1, 
2023/4/24, 57, 14, 19, 9, 1, 
2023/4/25, 34, 17, 25, 7, 1, 
2023/4/26, 24, 27, 27, 13, 2, 
2023/4/27, 56, 30, 36, 9, 1, 
2023/4/28, 65, 23, 27, 8, 1, 
2023/4/29, 65, 15, 32, 4, , 
2023/4/30, 41, 13, 34, 5, 1, 
2023/5/1, 44, 16, 27, 9, 1, 
2023/5/2, 42, 18, 19, 5, , 
2023/5/3, 59, 19, 33, 7, 1, 
2023/5/4, 47, 18, 33, 8, 1, 
2023/5/5, 47, 20, 18, 7, 1, 
2023/5/6, 57, 12, 21, 2, , 
2023/5/7, 36, 12, 25, 4, 1, 
2023/5/8, 31, 20, 28, 6, 1, 
2023/5/9, 48, 19, 35, 6, 3, 
2023/5/10, 43, 19, 34, 7, 5, 
2023/5/11, 44, 25, 35, 6, 3, 
2023/5/12, 40, 16, 33, 6, 2, 
2023/5/13, 41, 13, 30, 5, 1, 
2023/5/14, 40, 10, 21, 9, 1, 
2023/5/15, 28, 18, 32, 8, 1, 
2023/5/16, 37, 11, 26, 7, , 
2023/5/17, 26, 12, 19, 5, , 
2023/5/18, 30, 16, 19, 3, 1, 
2023/5/19, 44, 22, 29, 4, 3, 
2023/5/20, 70, 20, 33, 3, 3, 
2023/5/21, 48, 20, 39, 5, 4, 
2023/5/22, 38, 25, 38, 9, 4, 
2023/5/23, 56, 25, 20, 9, 2, 
2023/5/24, 63, 32, 21, 9, 2, 
2023/5/25, 75, 34, 33, 8, 2, 
2023/5/26, 71, 21, 35, 4, 2, 
2023/5/27, 29, 13, 35, 5, 2, 
2023/5/28, 24, 19, 40, 7, 2, 
2023/5/29, 28, 28, 39, 8, 1, 
2023/5/30, 37, 19, 40, 7, 2, 
2023/5/31, 26, 24, 48, 12, 2, 
2023/6/1, 39, 24, 33, 9, 1, 
2023/6/2, 40, 13, 34, 3, 2, 
2023/6/3, 21, 14, 38, 5, 3, 
2023/6/4, 25, 19, 43, 6, 2, 
2023/6/5, 28, 22, 25, 7, 2, 
2023/6/6, 45, 12, 28, 5, 1, 
2023/6/7, 43, 13, 29, 3, 1, 
2023/6/8, 56, 16, 30, 4, 1, 
2023/6/9, 56, 17, 36, 3, , 
2023/6/10, 49, 15, 38, 2, 1, 
2023/6/11, 44, 17, 35, 3, 1, 
2023/6/12, 28, 10, 28, 4, 1, 
2023/6/13, 24, 12, 22, 5, , 
2023/6/14, 32, 21, 41, 6, 2, 
2023/6/15, 55, 26, 43, 7, 1, 
2023/6/16, 67, 23, 43, 7, 1, 
2023/6/17, 70, 17, 43, 8, 2, 
