date, pm25, pm10, o3, no2, so2, co
2017/11/10, 67, 12, 24, 7, 1, 
2017/11/11, 31, 15, 21, 10, 1, 
2017/11/12, 48, 25, 9, 16, 2, 
2017/11/13, 81, 39, 12, 17, 4, 
2017/11/14, 99, 60, 8, 21, 4, 
2017/11/15, 140, 61, 17, 21, 3, 
2017/11/16, 143, 61, 1, 19, 5, 
2017/11/17, 150, 38, 13, 16, 3, 
2017/11/18, 91, 17, 17, 11, 2, 
2017/11/19, 46, 16, 22, 11, 2, 
2017/11/20, 38, 25, 10, 16, 3, 
2017/11/21, 74, 39, 1, 16, 2, 
2017/11/22, 95, 51, 2, 18, 3, 
2017/11/23, 110, 74, 2, 27, 5, 
2017/11/24, 150, 49, 18, 15, 3, 
2017/11/25, 108, 24, 15, 11, 3, 
2017/11/26, 61, 55, 5, 20, 6, 
2017/11/27, 130, 32, 16, 21, 3, 
2017/11/28, 73, 58, 4, 23, 3, 
2017/11/29, 136, 32, 6, 16, 3, 
2017/11/30, 88, 38, 9, 18, 5, 
2017/12/1, 102, 75, 1, 17, 11, 
2017/12/2, 168, 34, 7, 12, 3, 
2017/12/3, 87, 28, 11, 15, 5, 
2017/12/4, 78, 21, 16, 14, 4, 
2017/12/5, 62, 17, 16, 9, 3, 
2017/12/6, 46, 36, 18, 20, 5, 
2017/12/7, 77, 21, 18, 21, 2, 
2017/12/8, 45, 36, 9, 19, 6, 
2017/12/9, 82, 15, 23, 8, 3, 
2017/12/10, 33, 10, 24, 10, 8, 
2017/12/11, 21, 14, 24, 11, 1, 
2017/12/12, 25, 27, 16, 16, 4, 
2017/12/13, 60, 14, 21, 13, 1, 
2017/12/14, 29, 30, 18, 22, 2, 
2017/12/15, 55, 63, 5, 22, 8, 
2017/12/16, 143, 57, 9, 23, 6, 
2017/12/17, 122, 63, 7, 16, 5, 
2017/12/18, 129, 44, 12, 16, 7, 
2017/12/19, 102, 57, 3, 18, 12, 
2017/12/20, 132, 37, 5, 17, 6, 
2017/12/21, 82, 23, 11, 14, 3, 
2017/12/22, 59, 16, 19, 7, 2, 
2017/12/23, 38, 12, 20, 4, 2, 
2017/12/24, 19, 26, 23, 11, 2, 
2017/12/25, 72, 70, 5, 20, 5, 
2017/12/26, 164, 39, 22, 12, 3, 
2017/12/27, 92, 30, 19, 20, 4, 
2017/12/28, 65, 32, 7, 16, 3, 
2017/12/29, 81, 35, 16, 13, 3, 
2017/12/30, 90, 15, 17, 6, 2, 
2017/12/31, 46, , , , , 
2017/7/1, 26, 7, 28, 6, 1, 
2017/7/2, 18, 13, 28, 9, , 
2017/7/3, 23, 18, 33, 15, , 
2017/7/4, 37, 17, 38, 13, 1, 
2017/7/5, 39, 15, 33, 11, , 
2017/7/6, 39, 18, 28, 16, , 
2017/7/7, 48, 19, 41, 12, , 
2017/7/8, 45, 16, 41, 12, , 
2017/7/9, 38, 17, 30, 10, , 
2017/7/10, 44, 12, 27, 12, , 
2017/7/11, 25, 12, 36, 12, , 
2017/7/12, 20, 12, 22, 8, , 
2017/7/13, 26, 19, 33, 10, , 
2017/7/14, 46, 16, 29, 11, , 
2017/7/15, 43, 19, 33, 12, 1, 
2017/7/16, 48, 17, 34, 15, , 
2017/7/17, 43, 21, 48, 16, 1, 
2017/7/18, 49, 26, 50, 15, , 
2017/7/19, 55, 24, 44, 13, , 
2017/7/20, 50, 21, 26, 16, , 
2017/7/21, 53, 18, 46, 6, , 
2017/7/22, 45, 12, 39, 9, , 
2017/7/23, 30, 14, 43, 7, , 
2017/7/24, 27, 12, 19, 12, , 
2017/7/25, 27, 10, 28, 13, , 
2017/7/26, 28, 12, 28, 12, , 
2017/7/27, 25, 12, 30, 12, , 
2017/7/28, 25, 18, 40, 12, , 
2017/7/29, 42, 18, 40, 13, , 
2017/7/30, 41, 21, 45, 21, , 
2017/7/31, 49, 23, 47, 18, , 
2017/8/1, 58, 35, 55, 22, 1, 
2017/8/2, 77, 28, 46, 12, , 
2017/8/3, 51, 25, 35, 21, , 
2017/8/4, 50, 21, 47, 14, , 
2017/8/5, 47, 17, 26, 12, , 
2017/8/6, 44, 13, 29, 8, , 
2017/8/7, 28, 14, 35, 5, , 
2017/8/8, 32, 19, 47, 7, , 
2017/8/9, 43, 32, 48, 14, , 
2017/8/10, 68, 27, 47, 6, , 
2017/8/11, 48, 13, 32, 9, , 
2017/8/12, 30, 12, 26, 9, 1, 
2017/8/13, 29, 15, 32, 9, , 
2017/8/14, 35, , 39, 4, , 
2017/8/15, 42, 23, 46, 12, , 
2017/8/16, 39, 25, 46, 10, , 
2017/8/17, 53, 23, 41, 16, , 
2017/8/18, 54, 13, 34, 10, , 
2017/8/19, 33, 6, 24, 9, , 
2017/8/20, 24, 13, 22, 13, 4, 
2017/8/21, 28, 14, 24, 10, , 
2017/8/22, 28, 16, 20, 12, 1, 
2017/8/23, 41, 21, 40, 18, 1, 
2017/8/24, 43, 28, 45, 23, 1, 
2017/8/25, 63, 27, 44, 10, , 
2017/8/26, 75, 20, 45, 7, , 
2017/8/27, 58, 15, 32, 14, , 
2017/8/28, 41, 19, 34, 10, , 
2017/8/29, 45, 22, 42, 14, , 
2017/8/30, 52, 27, 46, 16, , 
2017/8/31, 58, 24, 44, 12, , 
2017/9/1, 55, 9, 20, 6, , 
2017/9/2, 28, 7, 17, 5, , 
2017/9/3, 20, 10, 20, 11, , 
2017/9/4, 34, 11, 23, 9, , 
2017/9/5, 35, , , , , 
2017/9/10, 64, 24, 32, 18, , 
2017/9/11, 54, 9, 18, 12, , 
2017/9/12, 29, 10, 25, 8, , 
2017/9/13, 17, 6, 31, 7, , 
2017/9/14, 16, 13, 23, 13, , 
2017/9/15, 29, 15, 11, 11, , 
2017/9/16, 41, 18, 14, 7, , 
2017/9/17, 60, 21, 28, 17, , 
2017/9/18, 50, 27, 26, 13, , 
2017/9/19, 65, 9, 23, 11, , 
2017/9/20, 34, 12, 23, 12, , 
2017/9/21, 43, 15, 20, 13, , 
2017/9/22, 44, , 5, , , 
2017/9/25, 33, 36, 6, 10, 3, 
2017/9/26, 63, 26, 28, 7, 2, 
2017/9/27, 59, 25, 27, 8, 2, 
2017/9/28, 61, 37, 19, 15, 1, 
2017/9/29, 97, , 27, 12, 2, 
2017/9/30, 101, 46, 29, 13, 2, 
2017/4/1, 84, 38, 37, 22, 2, 
2017/4/2, 72, 37, 34, 15, 2, 
2017/4/3, 66, 32, 39, 11, 1, 
2017/4/4, 60, 44, 34, 18, 1, 
2017/4/5, 89, 20, 27, 12, , 
2017/4/6, 43, 23, 18, 16, 1, 
2017/4/7, 56, 20, 27, 11, 1, 
2017/4/8, 42, 38, 32, 13, 1, 
2017/4/9, 85, 32, 32, 17, 1, 
2017/4/10, 65, 21, 26, 12, 1, 
2017/4/11, 43, 22, 26, 14, 1, 
2017/4/12, 42, 15, 26, 11, 1, 
2017/4/13, 40, 28, 29, 14, 2, 
2017/4/14, 54, 32, 33, 12, 1, 
2017/4/15, 68, 17, 33, 5, 1, 
2017/4/16, 38, 18, 33, 6, 1, 
2017/4/17, 52, 13, 27, 11, , 
2017/4/18, 43, 17, 31, 6, 1, 
2017/4/19, 42, 20, 32, 8, 1, 
2017/4/20, 45, 39, 33, 16, 4, 
2017/4/21, 92, 21, 33, 8, 1, 
2017/4/22, 53, 19, 30, 7, 2, 
2017/4/23, 48, 20, 30, 12, 1, 
2017/4/24, 57, 23, 35, 15, 1, 
2017/4/25, 51, 21, 21, 10, , 
2017/4/26, 55, 14, 21, 10, , 
2017/4/27, 45, 17, 18, 12, 1, 
2017/4/28, 51, 30, 30, 14, 2, 
2017/4/29, 79, 41, 37, 11, 2, 
2017/4/30, 104, 21, 35, 4, , 
2017/5/1, 58, 23, 24, 6, , 
2017/5/2, 59, 27, 19, 5, , 
2017/5/3, 67, 25, 14, 12, 1, 
2017/5/4, 63, 32, 31, 13, 1, 
2017/5/5, 70, 31, 26, 11, , 
2017/5/6, 78, 30, 34, 9, 1, 
2017/5/7, 77, 19, 25, 8, 1, 
2017/5/8, 45, 14, 30, 7, , 
2017/5/9, 38, 30, 32, 16, 2, 
2017/5/10, 71, 27, 41, 15, 1, 
2017/5/11, 58, 25, 31, 11, , 
2017/5/12, 64, 28, 22, 8, , 
2017/5/13, 72, 25, 42, 8, , 
2017/5/14, 65, 28, 35, 15, 1, 
2017/5/15, 59, 27, 27, 15, , 
2017/5/16, 61, 23, 42, 11, , 
2017/5/17, 50, 24, 48, 11, , 
2017/5/18, 51, 29, 51, 11, 1, 
2017/5/19, 52, 30, 31, 12, , 
2017/5/20, 60, 18, 33, 5, , 
2017/5/21, 37, 20, 42, 9, , 
2017/5/22, 29, 28, 38, 15, , 
2017/5/23, 32, 17, 23, 11, 1, 
2017/5/24, 38, 32, 18, 17, 1, 
2017/5/25, 39, 23, 30, 15, 1, 
2017/5/26, 48, 19, 36, 11, 1, 
2017/5/27, 48, 18, 37, 9, 1, 
2017/5/28, 39, 19, 41, 16, 1, 
2017/5/29, 37, 22, 51, 15, 1, 
2017/5/30, 43, 16, 36, 12, 1, 
2017/5/31, 36, 20, 36, 16, 1, 
2017/6/1, 35, 25, 46, 18, 2, 
2017/6/2, 46, 27, 52, 11, 1, 
2017/6/3, 55, 18, 43, 8, 1, 
2017/6/4, 41, 14, 41, 6, 1, 
2017/6/5, 35, 16, 37, 6, , 
2017/6/6, 39, 11, 31, 9, 1, 
2017/6/7, 21, 16, 35, 12, 2, 
2017/6/8, 29, 23, 45, 12, 1, 
2017/6/9, 49, 21, 35, 15, 2, 
2017/6/10, 46, 18, 42, 11, 2, 
2017/6/11, 46, 20, 35, 16, 1, 
2017/6/12, 45, 19, 33, 8, 1, 
2017/6/13, 33, 24, 26, 11, 2, 
2017/6/14, 34, 21, 43, 12, 2, 
2017/6/15, 49, 17, 36, 13, 1, 
2017/6/16, 40, 8, 26, 5, 1, 
2017/6/17, 22, 15, 32, 7, 1, 
2017/6/18, 38, 21, 44, 15, 2, 
2017/6/19, 54, 23, 47, 16, 1, 
2017/6/20, 60, 17, 41, 12, 1, 
2017/6/21, 34, 23, 49, 17, 1, 
2017/6/22, 47, 17, 35, 12, 1, 
2017/6/23, 42, 23, 47, 13, 1, 
2017/6/24, 55, 21, 50, 10, 1, 
2017/6/25, 54, 15, 35, 10, 7, 
2017/6/26, 30, 15, 45, 5, , 
2017/6/27, 24, 24, 42, 9, , 
2017/6/28, 50, 12, 39, 9, , 
2017/6/29, 25, 10, 32, 12, , 
2017/6/30, 16, 12, 33, 11, , 
2017/1/2, 136, 29, 15, 15, 5, 
2017/1/3, 76, 11, 21, 9, 2, 
2017/1/4, 34, 17, 24, 11, 3, 
2017/1/5, 46, 29, 26, 7, 3, 
2017/1/6, 72, 104, 12, 23, 26, 
2017/1/7, 198, 135, 5, 30, 27, 
2017/1/8, 237, 109, 9, 31, 34, 
2017/1/9, 195, 113, 7, 30, 18, 
2017/1/10, 212, 199, 4, 45, 21, 
2017/1/11, 305, 34, 18, 16, 9, 
2017/1/12, 78, 25, 21, 18, 5, 
2017/1/13, 62, 31, 17, 15, 7, 
2017/1/14, 80, 32, 19, 17, 6, 
2017/1/15, 85, 49, 16, 25, 9, 
2017/1/16, 115, 62, 19, 15, 9, 
2017/1/17, 139, 33, 23, 8, 3, 
2017/1/18, 80, 74, 23, 17, 9, 
2017/1/19, 146, 113, 7, 29, 29, 
2017/1/20, 204, 76, 12, 25, 24, 
2017/1/21, 162, 52, 23, 13, 7, 
2017/1/22, 118, 105, 5, 36, 12, 
2017/1/23, 196, 77, 10, 26, 17, 
2017/1/24, 166, 101, 6, 21, 23, 
2017/1/25, 185, 87, 10, 21, 11, 
2017/1/26, 171, 151, 4, 45, 14, 
2017/1/27, 255, 172, 11, 35, 17, 
2017/1/28, 279, 124, 13, 30, 17, 
2017/1/29, 217, 215, 6, 46, 23, 
2017/1/30, 315, 126, 13, 32, 23, 
2017/1/31, 218, 115, 6, 33, 15, 
2017/2/1, 199, 107, 11, 37, 17, 
2017/2/2, 200, 106, 4, 24, 8, 
2017/2/3, 190, 55, 13, 9, 2, 
2017/2/4, 106, 73, 10, 17, 6, 
2017/2/5, 145, 60, 12, 11, 4, 
2017/2/6, 137, 37, 21, 8, 3, 
2017/2/7, 92, 32, 25, 5, 4, 
2017/2/8, 80, 44, 22, 8, 6, 
2017/2/9, 98, 50, 29, 8, 7, 
2017/2/10, 108, 49, 32, 7, 7, 
2017/2/11, 117, 43, 31, 6, 4, 
2017/2/12, 105, 50, 23, 15, 6, 
2017/2/13, 123, 105, 13, 31, 24, 
2017/2/14, 195, 132, 17, 41, 23, 
2017/2/15, 223, 106, 16, 32, 16, 
2017/2/16, 195, 88, 6, 27, 10, 
2017/2/17, 175, 67, 5, 19, 8, 
2017/2/18, 149, 53, 9, 19, 8, 
2017/2/19, 121, 38, 20, 18, 4, 
2017/2/20, 91, 14, 19, 11, 3, 
2017/2/21, 37, 16, 20, 11, 3, 
2017/2/22, 33, 13, 29, 14, 2, 
2017/2/23, 34, 14, 28, 8, 2, 
2017/2/24, 27, 28, 23, 14, 6, 
2017/2/25, 80, 19, 20, 8, 3, 
2017/2/26, 44, 25, 33, 8, 11, 
2017/2/27, 37, 32, 29, 16, 1, 
2017/2/28, 58, 20, 29, 18, 1, 
2017/3/1, 46, 14, 29, 10, , 
2017/3/2, 28, 42, 27, 23, 2, 
2017/3/3, 67, 31, 32, 16, 1, 
2017/3/4, 58, 17, 34, 11, , 
2017/3/5, 37, 26, 22, 19, 2, 
2017/3/6, 59, 39, 21, 23, 3, 
2017/3/7, 87, 43, 15, 15, 2, 
2017/3/8, 95, 56, 5, 22, 3, 
2017/3/9, 129, 45, 13, 16, 2, 
2017/3/10, 98, 32, 27, 12, 2, 
2017/3/11, 76, 27, 21, 8, 2, 
2017/3/12, 69, 44, 18, 18, 4, 
2017/3/13, 94, 78, 20, 23, 9, 
2017/3/14, 155, 60, 16, 23, 6, 
2017/3/15, 126, 40, 18, 17, 3, 
2017/3/16, 81, 42, 22, 20, 1, 
2017/3/17, 86, 14, 25, 9, , 
2017/3/18, 38, 13, 31, 7, , 
2017/3/19, 40, 24, 21, 14, 1, 
2017/3/20, 55, 39, 18, 19, 1, 
2017/3/21, 75, 41, 24, 13, 1, 
2017/3/22, 91, 23, 26, 9, , 
2017/3/23, 61, 56, 11, 20, 3, 
2017/3/24, 110, 46, 28, 12, 3, 
2017/3/25, 103, 25, 30, 11, 1, 
2017/3/26, 55, 52, 27, 22, 6, 
2017/3/27, 115, 56, 30, 26, 6, 
2017/3/28, 111, 46, 32, 16, 3, 
2017/3/29, 91, 41, 24, 18, 2, 
2017/3/30, 81, 49, 29, 20, 2, 
2017/3/31, 99, 41, 36, 18, 1, 
2016/10/1, 86, 26, 34, 13, 2, 
2016/10/2, 64, 13, 18, 13, 2, 
2016/10/3, 35, 12, 17, 9, 2, 
2016/10/4, 25, 11, 18, 9, 2, 
2016/10/5, 26, 14, 12, 8, 2, 
2016/10/6, 37, 39, 9, 15, 5, 
2016/10/7, 97, 43, 6, 14, 5, 
2016/10/8, 112, 39, 13, 12, 4, 
2016/10/9, 104, 36, 8, 15, 4, 
2016/10/10, 88, 31, 9, 9, 3, 
2016/10/11, 83, 14, 16, 6, 3, 
2016/10/12, 42, 16, 14, 6, 3, 
2016/10/13, 41, 24, 16, 9, 3, 
2016/10/14, 54, 22, 18, 6, 3, 
2016/10/15, 53, 20, 13, 4, 3, 
2016/10/16, 47, 16, 13, 8, 3, 
2016/10/17, 36, 33, 4, 14, 4, 
2016/10/18, 71, 41, 5, 16, 4, 
2016/10/19, 93, 35, 1, 15, 3, 
2016/10/20, 84, 39, 1, 17, 4, 
2016/10/21, 96, 47, 11, 14, 4, 
2016/10/22, 110, 40, 20, 11, 3, 
2016/10/23, 93, 57, 12, 21, 4, 
2016/10/24, 104, 49, 4, 17, 5, 
2016/10/25, 105, 27, 15, 12, 3, 
2016/10/26, 61, 38, 15, 13, 4, 
2016/10/27, 83, 47, 14, 14, 4, 
2016/10/28, 104, 19, 26, 7, 3, 
2016/10/29, 32, 18, 24, 7, 4, 
2016/10/30, 42, 27, 20, 12, 6, 
2016/10/31, 58, 26, 15, 12, 5, 
2016/11/1, 61, 19, 17, 13, 4, 
2016/11/2, 50, 19, 19, 11, 4, 
2016/11/3, 48, 36, 15, 22, 8, 
2016/11/4, 76, 30, 22, 13, 3, 
2016/11/5, 69, 32, 10, 15, 2, 
2016/11/6, 76, 31, 12, 17, 3, 
2016/11/7, 73, 37, 14, 17, 3, 
2016/11/8, 85, 74, 3, 20, 10, 
2016/11/9, 161, 43, 13, 16, 4, 
2016/11/10, 102, 25, 9, 11, 4, 
2016/11/11, 64, 30, 11, 9, 3, 
2016/11/12, 78, 36, 16, 13, 5, 
2016/11/13, 92, 53, 11, 21, 3, 
2016/11/14, 110, 62, 13, 23, 4, 
2016/11/15, 133, 32, 13, 20, 3, 
2016/11/16, 79, 36, 4, 18, 3, 
2016/11/17, 84, 44, 16, 25, 2, 
2016/11/18, 96, 54, 12, 20, 3, 
2016/11/19, 115, 25, 14, 12, 1, 
2016/11/20, 64, 32, 17, 18, 1, 
2016/11/21, 69, 49, 14, 22, 2, 
2016/11/22, 97, 72, 4, 23, 2, 
2016/11/23, 131, 98, 2, 22, 4, 
2016/11/24, 175, 60, 2, 15, 2, 
2016/11/25, 125, 64, 2, 15, 5, 
2016/11/26, 132, 21, 17, 9, 2, 
2016/11/27, 63, 16, 21, 11, 1, 
2016/11/28, 41, 29, 16, 16, 4, 
2016/11/29, 66, 35, 13, 16, 4, 
2016/11/30, 77, 17, 13, 13, 1, 
2016/12/1, 49, 16, 23, 11, 2, 
2016/12/2, 41, 26, 17, 11, 3, 
2016/12/3, 64, 60, 15, 19, 8, 
2016/12/4, 121, 88, 6, 27, 11, 
2016/12/5, 174, 53, 10, 18, 7, 
2016/12/6, 125, 56, 10, 22, 8, 
2016/12/7, 133, 53, 11, 20, 8, 
2016/12/8, 117, 32, 12, 16, 4, 
2016/12/9, 74, 22, 17, 11, 3, 
2016/12/10, 55, 16, 22, 7, 2, 
2016/12/11, 41, 15, 21, 12, 1, 
2016/12/12, 41, 57, 9, 27, 6, 
2016/12/13, 125, 55, 5, 19, 8, 
2016/12/14, 127, 29, 8, 16, 3, 
2016/12/15, 74, 71, 4, 26, 8, 
2016/12/16, 151, 89, 6, 23, 12, 
2016/12/17, 177, 65, 4, 14, 9, 
2016/12/18, 141, 73, 1, 17, 14, 
2016/12/19, 157, 68, 2, 21, 10, 
2016/12/20, 149, 94, 2, 21, 8, 
2016/12/21, 181, 69, 4, 18, 12, 
2016/12/22, 154, 58, 3, 16, 10, 
2016/12/23, 139, 50, 4, 15, 7, 
2016/12/24, 120, 20, 20, 7, 3, 
2016/12/25, 51, 13, 20, 6, 3, 
2016/12/26, 40, 16, 27, 6, 2, 
2016/12/27, 35, 20, 26, 8, 2, 
2016/12/28, 43, 37, 20, 17, 5, 
2016/12/29, 82, 81, 8, 24, 12, 
2016/12/30, 161, 95, 11, 21, 17, 
2016/12/31, 186, 110, 13, 23, 18, 
2017/1/1, 202, 59, 9, 18, 9, 
2016/7/1, 37, 18, 42, 10, 2, 
2016/7/2, 37, 13, 29, 8, 1, 
2016/7/3, 29, 19, 35, 12, 2, 
2016/7/4, 38, 22, 42, 14, 2, 
2016/7/5, 46, 16, 30, 10, 1, 
2016/7/6, 26, 20, 31, 11, 2, 
2016/7/7, 29, 22, 39, 15, 2, 
2016/7/8, 48, 18, 31, 9, 1, 
2016/7/9, 35, 14, 34, 11, 2, 
2016/7/10, 27, 20, 37, 17, 1, 
2016/7/11, 38, 20, 31, 16, 1, 
2016/7/12, 43, 14, 30, 9, 1, 
2016/7/13, 31, 11, 31, 5, 1, 
2016/7/14, 22, 13, 26, 7, 2, 
2016/7/15, 19, 12, 17, 6, 1, 
2016/7/16, 16, 16, 13, 11, 1, 
2016/7/17, 34, 19, 15, 11, 1, 
2016/7/18, 38, 17, 14, 10, 1, 
2016/7/19, 32, 21, 28, 12, 2, 
2016/7/20, 40, 26, 40, 18, 3, 
2016/7/21, 50, 25, 34, 17, 3, 
2016/7/22, 46, 25, 49, 10, 3, 
2016/7/23, 54, 22, 41, 9, 2, 
2016/7/24, 46, 23, 36, 15, 3, 
2016/7/25, 53, 28, 44, 11, 2, 
2016/7/26, 59, 22, 45, 14, 2, 
2016/7/27, 51, 22, 25, 13, 2, 
2016/7/28, 58, 20, 39, 13, 2, 
2016/7/29, 51, 15, 33, 13, 2, 
2016/7/30, 29, 15, 35, 12, 2, 
2016/7/31, 28, 14, 26, 13, 3, 
2016/8/1, 25, 22, 38, 16, 3, 
2016/8/2, 43, 22, 37, 14, 3, 
2016/8/3, 43, 18, 31, 14, 2, 
2016/8/4, 32, 20, 37, 11, 3, 
2016/8/5, 41, 12, 19, 9, 2, 
2016/8/6, 26, 17, 32, 10, 3, 
2016/8/7, 35, 20, 38, 13, 3, 
2016/8/8, 34, 20, 44, 13, 3, 
2016/8/9, 43, 8, 23, 11, 2, 
2016/8/10, 18, 16, 16, 11, 3, 
2016/8/11, 34, 19, 27, 14, 1, 
2016/8/12, 44, 15, 21, 13, , 
2016/8/13, 35, 15, 34, 10, , 
2016/8/14, 31, 18, 28, 10, , 
2016/8/15, 40, 23, 25, 15, , 
2016/8/16, 45, 25, 25, 15, , 
2016/8/17, 59, 21, 36, 13, , 
2016/8/18, 53, 24, 45, 17, , 
2016/8/19, 53, 25, 44, 13, , 
2016/8/20, 65, 21, 24, 9, , 
2016/8/21, 56, 28, 13, 14, , 
2016/8/22, 56, 25, 31, 16, 1, 
2016/8/23, 52, 20, 27, 14, , 
2016/8/24, 43, 17, 34, 8, , 
2016/8/25, 37, 25, 40, 13, , 
2016/8/26, 58, 25, 45, 12, , 
2016/8/27, 61, 26, 44, 14, , 
2016/8/28, 57, 28, 44, 18, , 
2016/8/29, 63, 18, 29, 14, , 
2016/8/30, 41, 24, 36, 13, 1, 
2016/8/31, 42, 30, 43, 22, 2, 
2016/9/1, 67, 35, 49, 24, 2, 
2016/9/2, 76, 35, 43, 19, 2, 
2016/9/3, 79, 20, 42, 13, 1, 
2016/9/4, 47, 10, 18, 11, 1, 
2016/9/5, 20, 14, 12, 9, 1, 
2016/9/6, 35, 26, 33, 12, 2, 
2016/9/7, 62, 29, 37, 18, 2, 
2016/9/8, 64, 34, 47, 17, 2, 
2016/9/9, 75, 37, 48, 14, 2, 
2016/9/10, 91, 35, 44, 12, 2, 
2016/9/11, 86, 39, 47, 16, 2, 
2016/9/12, 83, 46, 48, 19, 2, 
2016/9/13, 103, 39, 35, 15, 2, 
2016/9/14, 81, 33, 38, 12, 2, 
2016/9/15, 67, 43, 40, 18, 2, 
2016/9/16, 97, 36, 9, 16, 1, 
2016/9/17, 87, 33, 14, 3, 1, 
2016/9/18, 80, 27, 11, 8, 2, 
2016/9/19, 66, 24, 21, 13, 2, 
2016/9/20, 53, 33, 12, 14, 2, 
2016/9/21, 76, 36, 9, 15, 3, 
2016/9/22, 83, 31, 24, 18, 2, 
2016/9/23, 76, 35, 18, 17, 2, 
2016/9/24, 85, 29, 30, 10, 2, 
2016/9/25, 71, 25, 19, 9, 2, 
2016/9/26, 69, 38, 19, 12, 2, 
2016/9/27, 91, 40, 26, 15, 2, 
2016/9/28, 94, 22, 24, 19, 3, 
2016/9/29, 48, 27, 33, 24, 2, 
2016/9/30, 53, 35, 38, 17, 2, 
2016/4/1, 67, 36, 34, 8, 3, 
2016/4/2, 79, 42, 35, 14, 4, 
2016/4/3, 83, 54, 40, 18, 4, 
2016/4/4, 94, 60, 42, 22, 4, 
2016/4/5, 91, 53, 23, 18, 4, 
2016/4/6, 91, 50, 31, 15, 3, 
2016/4/7, 95, 35, 17, 14, 2, 
2016/4/8, 76, 28, 16, 12, 1, 
2016/4/9, 71, 37, 17, 8, 2, 
2016/4/10, 89, 55, 12, 13, 3, 
2016/4/11, 115, 50, 19, 15, 3, 
2016/4/12, 109, 46, 35, 19, 2, 
2016/4/13, 102, 48, 16, 19, 3, 
2016/4/14, 117, 31, 31, 11, 2, 
2016/4/15, 69, , 38, 16, 1, 
2016/4/16, 49, , 38, 14, 2, 
2016/4/17, 65, 32, 26, 16, 8, 
2016/4/18, 63, 36, 30, 16, 2, 
2016/4/19, 87, 24, 27, 13, 2, 
2016/4/20, 54, 34, 33, 19, 3, 
2016/4/21, 71, 38, 35, 20, 2, 
2016/4/22, 76, 38, 38, 19, 2, 
2016/4/23, 86, 22, 29, 11, 1, 
2016/4/24, 61, 28, 28, 16, 2, 
2016/4/25, 76, 29, 34, 19, 1, 
2016/4/26, 65, 18, 24, 18, 1, 
2016/4/27, 50, 13, 34, 15, , 
2016/4/28, 40, 23, 43, 13, 1, 
2016/4/29, 54, 27, 39, 11, , 
2016/4/30, 73, 24, 29, 7, 1, 
2016/5/1, 68, 20, 33, 12, 1, 
2016/5/2, 52, 21, 40, 8, , 
2016/5/3, 50, 32, 33, 14, 1, 
2016/5/4, 71, 29, 24, 16, 1, 
2016/5/5, 66, 27, 43, 17, 1, 
2016/5/6, 58, 26, 42, 9, 1, 
2016/5/7, 57, 14, 32, 5, , 
2016/5/8, 30, 23, 29, 12, , 
2016/5/9, 47, 25, 42, 11, , 
2016/5/10, 50, 27, 45, 16, 1, 
2016/5/11, 53, 26, 49, 11, , 
2016/5/12, 51, 17, 32, 9, 1, 
2016/5/13, 39, 23, 24, 13, 1, 
2016/5/14, 55, 19, 34, 8, 2, 
2016/5/15, 44, 23, 29, 16, 2, 
2016/5/16, 50, 20, 28, 16, 3, 
2016/5/17, 52, 29, 15, 17, 3, 
2016/5/18, 74, 36, 41, 13, 3, 
2016/5/19, 81, 34, 58, 22, 3, 
2016/5/20, 72, 35, 44, 19, 3, 
2016/5/21, 78, 35, 49, 13, 2, 
2016/5/22, 78, 28, 50, 12, 2, 
2016/5/23, 53, 26, 43, 8, 2, 
2016/5/24, 49, 28, 33, 19, 2, 
2016/5/25, 57, 28, 30, 9, 2, 
2016/5/26, 63, 30, 42, 9, 2, 
2016/5/27, 68, 14, 45, 10, 1, 
2016/5/28, 30, 20, 40, 12, 1, 
2016/5/29, 44, 20, 39, 13, 1, 
2016/5/30, 38, 23, 32, 17, 2, 
2016/5/31, 47, 15, 38, 14, 2, 
2016/6/1, 23, 17, 15, 17, 2, 
2016/6/2, 39, 20, 20, 10, 1, 
2016/6/3, 39, 28, 44, 11, 2, 
2016/6/4, 58, 24, 39, 12, 2, 
2016/6/5, 51, 16, 38, 8, 2, 
2016/6/6, 26, 21, 37, 13, 2, 
2016/6/7, 42, 23, 44, 19, 2, 
2016/6/8, 47, 31, 36, 18, 2, 
2016/6/9, 60, 24, 38, 15, 2, 
2016/6/10, 46, 24, 33, 16, 2, 
2016/6/11, 54, 23, 44, 8, 1, 
2016/6/12, 56, 17, 40, 6, 2, 
2016/6/13, 33, 25, 35, 8, 3, 
2016/6/14, 48, 21, 39, 14, 2, 
2016/6/15, 39, 13, 28, 10, 1, 
2016/6/16, 19, 24, 33, 9, 1, 
2016/6/17, 22, 14, 37, 14, 2, 
2016/6/18, 25, 19, 45, 8, 2, 
2016/6/19, 46, 23, 29, 14, 2, 
2016/6/20, 48, 22, 36, 13, 2, 
2016/6/21, 41, 28, 56, 14, 2, 
2016/6/22, 52, 35, 46, 13, 2, 
2016/6/23, 66, 32, 57, 8, 1, 
2016/6/24, 62, 26, 40, 13, 1, 
2016/6/25, 46, 25, 34, 8, 1, 
2016/6/26, 45, 12, 24, 10, 1, 
2016/6/27, 21, 23, 24, 14, 2, 
2016/6/28, 50, 21, 45, 9, 2, 
2016/6/29, 48, 17, 43, 12, 2, 
